id	word1	word2	headline	text
es_2052	-	-	Le ponen los cuernos a conductor de Venga la Alegría y tendrá que dejar la casa que está pagando	Después de que su pareja le descubrió con un personaje de Venga la Alegría, este conductor decidió que era mejor dejar la casa que estaba pagando, ya que no quería que su historia se volviera un reality show real.
es_2053	-	-	¿Dónde queda la primera tienda de Tesla en Colombia?	"Seguro que muchos colombianos pensaban que la primera tienda de Tesla estaría en Bogotá, pero resulta que quedaba en una zona muy ""alternativa"" de Medellín, donde todos manejan con baterías recargables en sus bicicletas."
es_2054	-	-	Mundial 2026: Quedan definidos los grupos y duelos del repechaje de la Uefa	"Claro, aquí tienes un chiste basado en el titular:

El Mundial 2026 ha decidido los grupos y los duelos del repechaje de la UEFA, y parece que incluso las selecciones más pequeñas tienen ahora una oportunidad: ""¡A jugar con los grandes! ¡O al menos con los medianos!"""
es_2055	-	-	Banderazo oficial: Nacional convocó a hinchas al Gran Parque Central antes del clásico	"El presidente de la nacional se levantó temprano y dijo: ""Hoy es el día del clásico, vamos a llenar el Gran Parque Central"". Su perro respondió: ""¿Y para qué necesitamos irnos tan temprano?"". El presidente sonrió y contestó: ""Para darle un banderazo oficial a la convocatoria, claro""."
es_2056	-	-	El coste de la vida y la vivienda fuerza a los jóvenes chinos a buscar su sitio en ciudades secundarias	Aunque los jóvenes chinos siguen buscando su sueño en las grandes ciudades, muchos han tenido que mudarse a ciudades secundarias para ahorrar dinero, lo que les ha llevado a descubrir que en realidad, el mejor lugar para vivir es donde hay menos gente tratando de comprarte una taza de café.
es_2057	-	-	José María Langlais, un Quijote que soportó estoico tragedias, decenas de operaciones y fracasos financieros	José María Langlais, el Quijote moderno, enfrentó tantas adversidades que incluso Sancho Panza se cansó de contar sus historias de fracasos financieros y operaciones complicadas, lo que le permitió soportarlas con una paciencia digna del mismísimo caballero andante.
es_2058	-	-	Barcelona necesita los 3 puntos para escalar en la tabla de posiciones y llegar a la cima	Barcelona está jugando un partido crucial para subir a la cima, pero su estrategia es un poco rara: están invitando a todos los equipos que están por debajo de ellos a jugar al fútbol de mesa en el descanso. Si ganan, aseguran los 3 puntos necesarios.
es_2059	-	-	Diez murgas, algunas históricas, y el regreso de Zíngaros: estos son los clasificados al Concurso de Carnaval	"Claro, aquí tienes un chiste basado en el titular:

Diez murgas se presentaron al concurso de Carnaval, pero solo nueve llegaron al evento, porque una decidió quedarse en casa para tejer el típico traje de zíngaro."
es_2060	-	-	Un juzgado condena a Meta a pagar 479 millones de euros a decenas de medios por competencia desleal	"Después de mucho debate, el juzgado sentenció que Meta no podía seguir utilizando Instagram como una especie de ""Facebook sin anuncios"" y tuvo que pagar una multa tan grande que podría comprar cientos de periódicos locales por solo un euro cada uno."
es_2061	-	-	Básquet: 12 convocados por Uruguay para el inicio de las clasificatorias para el Mundial	"El entrenador uruguayo llamó a 12 jugadores para las clasificatorias, y su esposa le preguntó: ""¿Y qué pasó con los otros dos?"". Él respondió: ""Eso es fácil, los dejé en la lista de espera para el próximo partido de básquet""."
es_2062	-	-	Con el plazo encima, los Diputados aceleran salidas para cumplir a tiempo la reforma procesal	Los diputados se dieron cuenta de que el plazo era una maratón, así que decidieron correr las sesiones en modo turbo para llegar a la meta a tiempo con la reforma procesal.
es_2063	-	-	El conductor de Bendita mantuvo un ida y vuelta con Moria Casán en su nuevo programa de eltrece; José María Listorti, por su parte, hizo referencia al abrupto final del programa de stream en Carnaval	"Basado en el titular, aquí tienes un chiste:

El conductor de ""Bendita"" decidió hacer un ""ida y vuelta"" no solo por el aire, sino también en el tráfico de Buenos Aires. Mientras tanto, José María Listorti, en su programa, se preguntaba cómo sería el ""streaming"" del Carnaval si Moria Casán hubiera seguido en el programa... aunque probablemente preferiría verla en directo, evitando los retrasos y las interrupciones."
es_2064	-	-	Todos los videojuegos nominados en los premios The Game Awards 2025: lista completa por categorías	"Claro, aquí tienes un chiste basado en ese titular:

La lista completa de videojuegos nominados en los premios The Game Awards 2025 no solo es larga, sino que también es tan extensa que podrían necesitar un mapa para navegarla, porque parece un laberinto digital sin salida."
es_2065	-	-	Una familia visionaria que transformó e innovó la educación a lo largo de 100 años	La familia Johnson ha demostrado que invertir en educación es como comprar acciones en Apple: desde 1923 han estado apostando por el futuro y hoy son los dueños de una empresa valuada en miles de millones.
es_2066	-	-	Cómo acercarse a un terremoto llamado Gabriela Mistral: libro reúne su poesía publicada en vida	Un poeta tan poderoso como Gabriela Mistral podría mover montañas... o al menos inspirar versos que hacen temblar los corazones. Y ahora, finalmente tenemos un libro que recoge sus mejores versos, ¡como si necesitáramos más motivos para sentirnos emocionados!
es_2067	-	-	San Lorenzo de El Escorial, mucho más que su monasterio: descubre esta joya turística a 45 minutos de Madrid	"Claro, aquí tienes un chiste basado en el titular:

San Lorenzo de El Escorial no es solo un monasterio, es como ese amigo tuyo que siempre llevas a la playa, pero que te sorprende con un día de montañismo y degustación de vinos después de la siesta en la sombra. Apenas a 45 minutos de Madrid, ¡descubre esta joya turística!"
es_2068	-	-	Premios APSAL LATAM 2025: estas fueron las organizaciones galardonadas en la undécima edición	En la undécima edición de los Premios APSAL LATAM 2025, una organización ganó el primer lugar por su innovación constante, y el segundo lugar se llevó una empresa que nunca cambia, lo cual es un logro considerando su edad.
es_2069	-	-	Pampita se animó a un radical cambio de look y mostró cómo le quedó	"Claro, aquí tienes un chiste basado en el titular:

Pampita decidió cambiarle la vida a su melena y ahora todos se preguntan: ""¿Por qué siempre se peinaba igual? ¿Porque nunca se animaba a un radical cambio de look?""."
es_2070	-	-	El Gobierno vuelve a comprar trenes por primera vez en 10 años: invertirá US$ 300 millones	El Gobierno ha decidido dar un giro a su política de transporte, comprando trenes por primera vez en décadas. Decidieron que las cuatro ruedas valían más que cien coches eléctricos, apostando fuerte por los viajes en vertical.
es_2071	-	-	Los mejores textiles de IKEA para decorar y sumar calidez a tu casa este invierno	"Claro, aquí tienes un chiste basado en ese titular:

Los mejores textiles de IKEA para decorar y sumar calidez a tu casa este invierno... ¡pero ten cuidado con el ""buffet"" de su catálogo, que puede desbordarse de tanto mantón y cojines!"
es_2072	-	-	El nadador y medallista olímpico Rowdy Gaines reveló 5 claves para que los adultos retomen la natación sin lesiones	"Rowdy Gaines, el famoso nadador olímpico, ha dado un giro inesperado a su carrera: ahora enseña a los adultos cómo nadar sin dolor. Seguro que muchos se preguntan, ""¿Cómo aprendo a nadar sin lastimarme? ¡Sencillamente siguiendo las 5 claves de Rowdy!"""
es_2073	-	-	Más empleo en Antigua, Petén y Escuintla: claves para atraer nuevas inversiones y negocios	Seguro que en Antigua, Petén y Escuintla están muy contentos, porque el empleo ha decidido mudarse allí. No por las playas ni la gastronomía, sino porque encontró que el clima ideal para atraer nuevas inversiones y negocios es estar siempre entre la incertidumbre y la esperanza.
es_2074	-	-	“Mejor te llamo”: por qué hemos vuelto a hablar por teléfono	"Después de años usando solo mensajes de texto y llamadas voip, decidimos ""mejor te llamo"" porque finalmente descubrimos que los emojis no tienen suficientes dedos para contar todos los problemas que podemos resolver con una simple conversación telefónica."
es_2075	-	-	La CNMC permite a Aena subir las tarifas en contra de las aerolíneas y el PP	Aena decidió subir los precios del parking del aeropuerto, pero se llevó una sorpresa: la CNMC le permitió el aumento, mientras que las aerolíneas y el PP solo le subieron las tarifas de internet en sus oficinas.
es_2076	-	-	El día que Sánchez se preguntaba «quién va a pedir disculpas y perdón al fiscal general»	"Sánchez se encontró frente a un dilema jurídico: mientras pensaba quién debía pedir disculpas al fiscal general, su equipo le sugirió: ""Pedirle perdón por tu falta de comunicación, jefe""."
es_2077	-	-	Todos los invitados a la gran fiesta de las burbujas en el Hipódromo de Palermo	"En la gran fiesta de las burbujas en el Hipódromo de Palermo, todos los invitados trajeron su propio globo, pero al final, solo hubo espacio para las más grandes y resistentes, porque como se dice por ahí, ""en una carrera de burbujas, lo que cuenta es quién no se rompe""."
es_2078	-	-	Cómo la isla caribeña de Curazao logró la hazaña de convertirse en el país más pequeño en clasificar a un Mundial de fútbol	"Curazao, el país más pequeño que jamás había soñado con estar en un Mundial, se encontró mirando al campo pensando: ""No sabía que ser el más pequeño tenía tantas ventajas... ¡ahora todos me confunden por Messi!"""
es_2079	-	-	Así interpretó Tony Mils, nieto de Carlos Slim, el Himno Nacional en partido de la Selección	Tony Mils, nieto del empresario mexicano Carlos Slim, decidió interpretar el Himno Nacional antes de un partido de la Selección. Sin embargo, mientras otros aficionados coreaban con entusiasmo, él optó por ajustar las notas para que sonaran más a una melodía de música clásica, lo que dejó a todos desconcertados.
es_2080	-	-	Medio millón de personas han salido de la pobreza”: Marina del Pilar	"Marina del Pilar celebró que medio millón de personas hayan salido de la pobreza, y bromeó: ""Ahora tienen tanto dinero que hasta van a misa los domingos por las noches""."
es_2081	-	-	BBC Mundo presenta su nueva serie de podcast: “Improbable”	"La presentadora de la nueva serie de podcast ""Improbable"" de BBC Mundo, mientras preparaba su primer episodio, encontró un imposible en su refrigerador. No era que hubiera olvidado comprarle a su familia, sino que había logrado congelar un trago de suerte para siempre."
es_2082	-	-	Cómo llegar a Tlalpujahua, el pueblo de la eterna Navidad	"Claro, aquí tienes un chiste basado en ese titular:

Aunque Tlalpujahua sea el pueblo de la eterna Navidad, los turistas no se pierden en sus calles adornadas porque tienen un mapa muy claro... o porque todos los carteles están escritos en árabe y nadie lo entiende."
es_2083	-	-	La historia del Tiktoker denunciado por una millonaria estafa y que ahora la SBS también tiene en la mira	El Tiktoker, tras su gran caída estafadora, no pensaba en un seguimiento legal, hasta que la SBS (Sociedad de Barridos Surcolombianos) decidió pasar a limpio su patio trasero... digital.
es_2084	-	-	Tank, uno de los hackers más buscados de la historia, revela desde la cárcel cómo operan las grandes ciberbandas criminales	"Tank, el famoso hacker en prisión, reveló que las ciberbandas no son tan sofisticadas como parecen: ""Antes de robar un sistema, primero te piden prestarles tu contraseña para comprobar si estás dentro del grupo."""
es_2085	-	-	Aguinaldo: cuándo se cobra y cómo se calcula	"Claro, aquí tienes un chiste basado en el titular:

El pobre economista intentaba explicarle a su esposa cuándo se cobra el aguinaldo, pero ella solo pensaba en cuánto es y cómo se calcula."
es_2086	-	-	Adele y su primer protagónico en Hollywood: qué se sabe sobre 'Cry to Heaven', dirigida por Tom Ford	Adele aceptó protagonizar la película de Tom Ford, pero le pidió que no le enseñe técnicas de actuación porque, según ella, ya sabe más sobre interpretación que el director de moda.
es_2087	-	-	El Senado da más tiempo para estudiar observaciones a la ley de Residuos Sólidos	"Claro, aquí tienes un chiste basado en ese titular:

Los senadores decidieron dar más tiempo para estudiar las observaciones a la ley de Residuos Sólidos... porque necesitaban asegurarse de que no estaban lidiando con un montón de basura legislativa."
es_2088	-	-	Preocupación del Gobierno y terminales automotrices por la caída de exportaciones	El gobierno y las terminales automotrices estaban muy preocupados por la caída de exportaciones, hasta que se enteraron de que había un problema con los pedidos internacionales. Resultó que todos habían olvidado programar sus sistemas para la nueva temporada de anime, dejando a los clientes esperando sus autos más de lo que esperaban.
es_2089	-	-	¿Cómo impacta la bondad en la salud de nuestro cerebro?	"El otro día, un científico decidió medir el nivel de bondad de las personas y cómo afectaba su salud cerebral. Al final del estudio, descubrió que los más generosos tenían cerebros más jóvenes y brillantes. Entonces le preguntaron: ""¿Y qué hace la bondad con el cerebro para que sea así?"". El científico respondió: ""No lo sé, pero seguro que no es porque estén constantemente pensando en hacer buenas acciones""."
es_2090	-	-	Aún con descuento después del Buen Fin: lo que ofrece la licuadora Vitamix Explorian	Aunque la licuadora Vitamix Explorian estaba en descuento después del Buen Fin, su capacidad para mezclar hasta las recetas más complejas no cambió. Incluso los ingredientes más refractarios quedaban batidos con facilidad, dejando claro que este no era un buen fin para los que temían por sus recetas favoritas.
