id	word1	word2	headline	text
zh_2029	-	-	佛山：传统文化与现代竞技相得益彰	在佛山，老陈决定把他的醒狮表演和街舞比赛结合起来，结果不仅吸引了无数观众，还让评委们搞不清这是传统还是现代的秀场。
zh_2030	-	-	「停自家騎樓」被開單！　住戶控：缺業績嗎　警：妨礙通行	听说有一栋楼的住户总喜欢把车停在骑楼下，结果收到了罚单。住户不服气地问警察：“缺业绩吗？”警察淡定回复：“妨碍通行。”住户无奈地说：“那你们去卖罚单吧，保证业绩爆棚！”
zh_2031	-	-	美俄“28点计划”曝光，乌克兰会接受吗？	美俄终于达成共识，准备签个大合同，一共28个条款。乌克兰听说后，心想：“我可不吃这套，我偏不签！”结果合同上第一项就写着“乌克兰表示欢迎”。
zh_2032	-	-	【文化普拉斯】最美麗主持人白嘉莉來了！ 跨界藝術的全方位人生	白嘉莉不仅主持节目漂亮，连跨界艺术都这么有眼光，难怪她的人生就像是一场精彩的展览，观众们纷纷表示：要是能买到门票就好了！不过，门票得自己买，否则会被她的人生魅力“扣”走。
zh_2033	-	-	黃品源愛女腎臟感染險喪命！腰痛、發燒別輕忽　恐引發敗血症	黄品源为了防止女儿再次发生类似情况，特地买了一款新腰包，里面装满了止痛药和退烧贴。没想到，他自己成了第一个“受害者”，因为他试穿新腰包时，感觉腰部一阵刺痛，紧接着就发烧了。医生说：“黄先生，您这是过度保护引发的。”黄品源无奈地说：“看来以后得先照顾好自己，才能更好地照顾宝贝女儿！”
zh_2034	-	-	老酒友私藏酒单！这一杯凭啥称“酒祖”？3秒入口真相了	老酒友们都知道，真正的“酒祖”并不是因为它味道醇厚，也不是因为历史悠久，而是在于喝下去3秒内，你就会明白它为何如此传奇——因为它会让你立刻想起最好的朋友，然后你们会一起笑出声来，完全忘记它是什么酒！
zh_2035	-	-	王元丰：应对气变的全球战线仍坚强存在	王元丰最近在研究气候变化，他说：“我发现地球真的在跟我玩捉迷藏，每次我一抬头看天空，它就躲到云后面去了。”尽管如此，他还是坚持认为，应对气候变化的全球战线依然坚强存在，就像他每天坚持爬楼梯一样。
zh_2036	-	-	全運｜姚潔貞為港隊壓軸戰女子1萬米列29　膝傷堅持完成「不想冇成績返去」	姚潔貞在女子一万米比赛中膝盖受伤，但她坚持跑完全程，就为了能给香港队带回一个成绩。赛后，她开玩笑说：“下次比赛我要穿钢板鞋，直接把纪录给砸了！”
zh_2037	-	-	高考填志愿AI大火：信哪款AI，还是信收费专家？	高考填志愿时遇到难题，小明选择了咨询AI，但最后还是决定听从收费专家的意见。“我信AI啊！”小明说，“但它只给我推荐了几十所大学，还让我加它微信付费解锁全部名单。”
zh_2038	-	-	高雄防堵濫倒廢棄物增設「智慧圍籬」 整合警政交通電眼布天羅地網 00:18 生活	为了防止垃圾乱倒，高雄市不仅增设了“智慧围栏”，还特别训练了一批会巡逻的智能垃圾桶。一天，一个不长眼的居民试图偷偷倒垃圾，结果垃圾桶一按响警报，周围监控齐上线，“智”在必得，当场就把这位居民吓得把剩下的垃圾都倒了出来。
zh_2039	-	-	日幣破0.2甜甜價　普發1萬元「梭哈」換5萬	听说日元贬值后，有人拿着200颗糖果去超市，结果收银员直接给了他5万块的日元纸币，那人兴奋地说：“看来我发财了！”不过，当他发现超市里只剩下5万块的货架时，只能无奈地摇摇头说：“看来只能梭哈换糖果了。”
zh_2040	-	-	澳博棄十六浦娛樂場 下周五最後營運日	澳博弃了十六浦娱乐场，因为它决定减肥，不想再承担那么多“浦”的负担。下周五它将正式退休，打算好好享受一下没有“浦”的轻松生活。
zh_2041	-	-	潮行GBA：深圳灣文化廣場 設計綴日常	"潮行GBA：深圳灣文化廣場 设计缀日常

设计师为了点缀日常生活，竟然把深圳湾文化广场设计成了一个巨大的购物袋，每天市民都自觉地往里面“装”满各种活动和文化展览，连走路都变成了“提包前行”。"
zh_2042	-	-	陈来：中华传统文化的家训家规及其现代意义	陈来的家里有个规矩，每天必须背诵一段家训，否则就只能吃“文化大餐”。他妻子说：“你这样会不会太传统了？”陈来回答：“不，这样才有现代意义！”
zh_2043	-	-	全民普發萬元啟動　中華電信推「歲末大回饋」購機最高折5千、贈點15,000再抽萬元好禮	听说全民要普发万元启动资金了，小明赶紧去中華電信抢购手机，结果工作人员说：“这款手机我们已经用岁末大回饋活动折了5000元，再加上赠送的点数又可以抵扣15000，您现在参与还能抽奖赢取万元好礼哦！”小明心想：看来这次启动资金还得靠自己攒啊。
zh_2044	-	-	寒潮来袭、大风呼啸，如何应对？	寒潮来袭，大风呼啸，李雷决定穿上棉衣和风“赛跑”，结果发现，衣服比自己快多了。
zh_2045	-	-	冬日健康补给站 解锁萝卜的隐藏吃法	在冬日里，大家都变成了“萝卜头”，为了取暖，有人开始尝试萝卜的新吃法。比如，有人把萝卜切片烤着吃，结果变成了“烤地瓜”的误操作；还有人把萝卜泡在糖水中，结果成了“糖萝卜”，差点被当作蜜饯卖出去了。不过，最让人意想不到的是，有人竟然把生萝卜榨汁喝，结果第二天整个办公室都弥漫着“清新的空气”。
zh_2046	-	-	质子放射治疗系统核心设备落户南方医院增城院区	南方医院增城院区最近引进了一套质子放射治疗系统，医生们纷纷表示：“以前我们治疗病人都是对症下药，现在可以直接对质子下药了！”
zh_2047	-	-	稻草人現代舞蹈團「有可能．但現在不行」　台中演出	稻草人现代舞蹈团最近排练了一支舞蹈，主题是“有可能．但现在不行”，结果每次排练，稻草人们都只能在田里跳着说：“有可能．但稻草现在不行。”观众们笑得前仰后合，纷纷表示这才是真正的现代艺术。
zh_2048	-	-	台股大漲846點　法人：AI題材加持看好動能	听说股市大涨，AI题材公司的股票涨势喜人，结果有个法人说：“其实我们主要是靠‘人工’来吸引投资者的注意。”周围的同事听了都笑起来，心想这“人工”宣传果然有效。
zh_2049	-	-	吳詩儀不敵世錦賽金牌　WB盃拳擊年終賽摘銀	吳詩儀在 WORLD BOXING CUP 年終賽上遇到了强劲对手，最终不敌世锦赛金牌得主，只能摘得银牌。她回家后对朋友说：“这次输得心服口服，下次一定要打败她，否则过年都没人陪我打枕头仗了。”
zh_2050	-	-	雪场“盛装”迎客 吉林进入“冰雪时间”	吉林的雪场这次真是下了血本，不仅铺了厚厚的雪，还给每根雪道都穿上了红裙子，看来是要在“冰雪时间”里大跳快闪舞迎接每一位客人了。
zh_2051	-	-	卓榮泰：普發一萬續防詐　太子集團案應檢討	卓榮泰最近很忙，不仅要忙着预防诈骗，还忙着发一万奖金给员工。不过，听说太子集团出了个案子，他现在最想做的事情就是找个会计师好好检讨一下这笔钱到底是怎么花出去的。
zh_2052	-	-	谷歌发布Gemini3重新定义智能，人机协作时代开启	谷歌发布了Gemini3，这次人机协作可不只是纸上谈兵，据说连咖啡都能一起泡了，结果我的电脑现在只要我一靠近就问我需不需要它帮我泡杯茶，我都快成它的茶奴了。
zh_2053	-	-	中國「稀土震撼」再來？日本2原因不怕	中国又要搞“稀土震撼”了，日本一听笑了两声，原因是：一是他们有充足的库存，二是他们早就练就了“化腐朽为神奇”的本领，把中国的稀土都变成了日元。
zh_2054	-	-	韓國酷澎顧客個資外流　涉及逾4500名顧客	听说韩国酷澎的顾客个资外流了，警方正在调查。原来，黑客不仅偷走了数据，还顺手带走了咖啡机里的硬币，真是个“咖啡大师”。
zh_2055	-	-	男子拍视频称“遭陌生人闯入店强吻”，接受采访时还一本正经讲述经过，警方：系夫妻摆拍，行拘8日	这位男子真是演技派啊，不仅在视频中惊慌失措，接受采访时还一本正经地讲述着“遭遇”，结果被揭穿原来是和妻子一起搞的“艺术创作”。看来，下次他得找个更专业的剧本了，不然8天的拘留可不好玩。
zh_2056	-	-	外籍人购房可申请公积金贷款！佛山发布12条楼市新政	听说佛山出台了12条楼市新政，其中一个外籍人购房可以申请公积金贷款。结果，有个外国人买了一套房，兴奋地去领公积金，结果工作人员说：“不好意思，您的购房合同上国籍一栏是空的。”
zh_2057	-	-	火线评论｜准确理解“防止形成规模性返乡滞乡”	听说村里开会讨论“防止形成规模性返乡滞乡”，结果大家都觉得留在城里挺好的，纷纷表示：“我们这里WiFi信号弱，还是别回来了，免得家里信号基站都快撑不住了。”
zh_2058	-	-	文脉华章|中文是中国贡献给世界的重要公共文化产品	听说中文最近被联合国评为“最复杂的语言”，不过我觉得这只是一个文化误解。毕竟，如果中文真的那么难，那它怎么可能会成为中国贡献给世界的“重要公共文化产品”呢？
zh_2059	-	-	AI淨零／ 環境部推淨零綠生活餐飲指南　倡導「吃得永續」	环境部推出“淨零綠生活餐飲指南”，建议大家“吃得永續”。据说有一位朋友收到指南后，兴奋地对AI说：“我要开始践行指南了！”AI回复：“那你得先学会怎么种菜养鸡哦。”朋友无奈地说：“那我是不是应该先去开个农场？”AI答道：“不急，先从一顿饭开始吧，比如，你今天可以试试自己动手做一道‘永續蔬菜沙拉’！”
zh_2060	-	-	上任20天拜會韓國瑜 鄭麗文：黨部是最強後盾	郑丽文上任20天就去拜会了韩国瑜，看来党部真是个强大的后盾，不仅给她撑腰，还给她介绍对象了。
zh_2061	-	-	风声｜新乡医保设置每日限额，这是医保违约？	医保设置了每日限额，新乡市民纷纷感叹：“原来医保也有自己的‘风声’啊，每天限额一到，报销的大门就关上了！”
zh_2062	-	-	《人浮於愛》楊祐寧劈腿邵雨薇　難斷簡嫚書揭「心碎真相」	听说杨祐宁和邵雨薇之间的感情就像他的演技一样，总是让人捉摸不透。结果简嫚书一出马，直接就揭开了“心碎真相”，原来杨祐宁是“浮于爱情”的高手，让人心疼又无奈。
zh_2063	-	-	看见｜王者荣耀KPL年度总决赛首次落地鸟巢 观众数突破6.2万创吉尼斯世界纪录	听说王者荣耀KPL年度总决赛第一次在鸟巢举办时，连鸟儿都兴奋得飞不起来，现场观众达到了6.2万，直接把鸟巢的飞行记录给打破了！
zh_2064	-	-	叡揚AI Solutions Day　佈局AI實踐藍圖	在睿揚AI Solutions Day上，大家都围在一个巨大的布告板前，上面写着AI实践蓝图。一个人问旁边的朋友：“这个蓝图看起来怎么有点迷宫的感觉？”朋友回答说：“那是因为他们打算用AI来解决迷宫问题，而不是直接告诉你怎么走。”
zh_2065	-	-	白俄及喬治亞記者獲沙卡洛夫獎　兩人對抗不公入獄	两位记者为了拿奖，真是拼了老本行。白俄记者为了沙卡洛夫奖，不惜入狱；而喬治亞记者为了奖项，更是对上了不公正的牢笼。看来，想要获得这份荣誉，不仅要面对审查，还得经受住牢狱之灾的考验。
zh_2066	-	-	點亮前備箱！特斯拉推「原廠新配件」最低不到2千　台灣開賣	听说特斯拉推出了新款后备箱配件，价格亲民得让人怀疑是不是放到了备胎里。不过买家们可不能只图便宜，毕竟一分钱一分货，2千块以下的配件，质量可能连钥匙都配不上呢。
zh_2067	-	-	保溫杯恐成炸彈！陸男「熱水加清潔劑旋緊」　下秒噴飛插進牆	听说保温杯里泡了特殊清洁剂，小李子不仅没变成演员，还成了“墙花”一位。
zh_2068	-	-	Epic携手Unity拓展游戏生态	 Epic和Unity联手开了个餐厅，菜单上写着“无限可能拌饭”，顾客点餐时都怀疑这饭里是不是有隐藏的游戏关卡。
zh_2069	-	-	男「手綁菜刀」揮舞嗆鄰! 阿嬤推助行器難逃　嚇到發抖｜TVBS新聞 @TVBSNEWS01	阿嬷买菜回来见状，心想：“这小伙子力气可真大，绑着菜刀都能挥舞得这么猛！不过，我这助行器看起来也不弱啊！”结果，两人一不小心撞了个满怀，都吓得发抖了。
zh_2070	-	-	2025年中央八项规定精神贯彻执行情况网络调查问卷正式开启	2025年，中央八项规定精神的网络调查问卷上线了，结果大家都纷纷留言：“我已经把烟戒了，酒也戒了，就剩‘规定’这口还没戒掉。”
zh_2071	-	-	東協財經／ 國泰金旗下世越銀行　盈餘轉增資強化資本	国泰金旗下世越银行宣布，要用盈余来增资强化工资本事，没想到股东们却纷纷表示：“我们可不想让你的资本‘沉’下去，毕竟我们可不想陪你‘世越’。”
zh_2072	-	-	中国PC、云市场迈向万亿规模 英特尔中国区管理层详解未来战略	英特尔中国区的管理层开会讨论未来战略，结果讨论了整整一天，最后得出的结论是：“我们不仅要占领PC和云市场的万亿规模，还要确保会议室的桌子不会被电脑砸到。”
zh_2073	-	-	明窗 愛回家吃飯‧我鍾意食雞翼 土匪雞翼‧水牛雞翼	明窗爱回家吃饭，是因为他听说土匪鸡翼和水牛鸡翼特别好吃，结果到家发现，原来自己做的家常鸡翼才是最香的。
zh_2074	-	-	为上海拿下第九冠！“眼镜哥”徐卓一，孙海平这么说	听说为了帮助上海拿下第九冠，“眼镜哥”徐卓一每天早上都会在跑道上戴着眼镜跑步，据说他这样做的原因是：“孙教练让我这么做，他说这样可以更准确地计算我的配速和圈数，确保我不偏离夺冠的最佳路线！”
zh_2075	-	-	開車掉入捷運8米深工地 女子奇蹟式輕傷自行爬梯脫困	这位女士开车技术果然了得，居然能在掉进8米深的工地后，奇迹般地只受了点小伤，并且自己就爬出来了。看来她不仅是开车高手，还是个爬梯大师呢！不过以后还是建议大家开车时多加小心，别再让地铁工地成为“地下停车场”了。
zh_2076	-	-	编辑手记｜“夏衍剧作十种”如何捕获年轻人的心	最近，“夏衍剧作十种”在年轻人中悄悄走红，原来它们不仅剧情紧凑，还特别擅长“埋梗”，让观众在会心一笑中感受到深刻的主题。据说，剧中的角色们连吃饭时都在讨论剧本创作，这让一旁的编辑忍不住感叹：“看来要想捕获年轻人的心，还得靠‘剧本杀’啊！”
zh_2077	-	-	網路交友「抽血陷阱」 民眾在民宅內被取血｜TVBS新聞 @TVBSNEWS01	听说在网络交友时，有人会设下“抽血陷阱”，结果一位大哥在民宅内被取血后，发现对方竟是个血站工作人员。原来，大哥一直以为自己加入了“献血群”，结果成了“取血群”的新成员。
zh_2078	-	-	未成年人在教培机构内训练受伤，只能自担风险？	未成年学员在教培机构内训练受伤，机构却说：“你看你都未成年了，训练受伤只能自担风险，这风险是你自己跑来的！”学员无奈表示：“那我下次练功前先去报个险？”
zh_2079	-	-	小島秀夫感染A流  缺席金馬頒獎承諾再訪台	小島秀夫原本计划带着他的游戏作品来参加金马奖，承诺会给台湾的游戏迷们带来惊喜。结果他感染了“A流”，不仅缺席了金马奖，还发誓要“再访台”——这次是带着口罩和消毒液，生怕再次中招。
zh_2080	-	-	范姜隔19天再發聲：自律善良都是選擇　開撕粿王「暴瘦11公斤」真實模樣曝	范姜大哥隔了19天才发声，原来这段时间他都在家里自制减脂餐，结果一不小心把粿王也给“暴瘦”了11公斤，真是“开撕”有术，连照片都曝光了粿王的真实模样——变成了一个行走的衣架。
zh_2081	-	-	武汉两江交汇处现“泾渭分明”景观	在武汉两江交汇处，水流竟然也追求起了“泾渭分明”，结果黄鹤楼前上演了一场分不清是江水还是自来水的闹剧。
zh_2082	-	-	被認定涉不公平競爭　西班牙法院判Meta賠近5億歐元	听说西班牙法院判罚Meta近5亿欧元后，Meta CEO扎克伯格决定学习西班牙语，因为他想直接跟法官说：“这笔钱我一分都不欠，因为我是Meta，不是MetaCara（近似“近5亿”发音的西班牙语）。不过看来这次得掏腰包了。”
zh_2083	-	-	多部大IP电影上映在即 全年票房有望冲击500亿元	听说多部大IP电影要上映了，电影院的爆米花厂家都高兴坏了，它们终于可以冲击全年销量的500亿颗目标了！
zh_2084	-	-	"王朔：""选择法国""峰会一年两办,什么信号？"	王朔最近有点忙，他不仅忙着写剧本，还忙着组织“选择法国”峰会，一年搞两次，难道是发现法国的奶酪真的太好吃了，不吃点怕不够味儿？
zh_2085	-	-	对话名医｜杨志：核药“微型导弹”如何改写肿瘤诊疗格局	杨医生最近在用一种新型的“微型导弹”治疗患者，据说效果奇佳。有一次，他不小心把一枚“微型导弹”掉进了茶杯里，结果同事们纷纷躲得远远的，生怕被“肿瘤”传染。
zh_2086	-	-	貼布越貼越癢？醫揭關鍵真相是「這三大原因」　若輕忽下場慘！	听说贴布会越贴越痒，医生揭秘了背后真相——原来是因为这三大原因：一是贴得太紧，二是选错了材质，三是皮肤太敏感。如果忽视这些，后果可真是“惨不忍睹”，说不定得去整容院补个面膜了。
zh_2087	-	-	英特尔18A制程处理器量产进程加速	英特尔的新处理器量产进程这么快，难怪它家的员工都开始自己动手组装午餐了，效率简直堪比18A制程！
zh_2088	-	-	《住房租赁条例》施行两月 如何更好推动新规落地？	自从《住房租赁条例》施行后，房东们纷纷表示：“以前租房是看房找房，现在是‘看条例找房’，得多学学新规才行。”租客们则感叹：“以前签合同靠直觉，现在得逐字对照《住房租赁条例》，生怕漏掉啥权益。”大家一致认为，要想更好地推动新规落地，还得房东和租客共同努力，毕竟“同住共治”才是王道。
zh_2089	-	-	韓客輪觸礁　船上267人獲救　客輪今早歸港【短片】	韩客轮触礁了，船上的人可真是“韩流”一波接一波，还好大家都平安获救，现在客轮已经顺利归港，看来这次惊魂之旅也要唱着“江南style”来收尾了。
zh_2090	-	-	極端氣候衝擊原民社區　台加合作AI防災科技	在台加合作的防灾科技项目中，原民社区的长者们学会了用最古老的预警方式——看天。每当天空出现异常，他们就会启动一个新的传统：全社区一起跳原舞，直到天气好转。现在，他们不仅靠天吃饭，还靠天跳舞防灾了！
zh_2091	-	-	領展中期分派減6% 股價曾挫7% 本港內地零售續租租金跌 料經營環境短期續惡化	听说领展的中期分红减少了6%，股价都跟着“跌跌不休”，连带本港和内地的零售续租租金也跟着“打折”，看来短期内大家还得继续“过紧日子”了。不过，好在经营环境虽然恶化，但至少没人说要“减租跑路”，大家还是得乐观面对啊！
zh_2092	-	-	泰官員接待29名台身障旅客　盼推廣無障礙旅遊景點	泰國 Tourism 大使館最近接待了 29 名台灣身障旅客，原以為大使會說：“我們這裡都是无障碍设施，走路都不用脚！”結果他只說了一句：“希望你們的轮椅也能享受到我们的美景。”
zh_2093	-	-	石虎睽違31年再現阿里山　創嘉南地區最高海拔紀錄	石虎这次在阿里山的出现，让它成了嘉南地区的“新高度”，连导游都感叹：“没想到我们的海拔还可以这样刷新！”
zh_2094	-	-	UBA》無敵政大跨季56連勝 謝昀達許願拿6連霸跟阻攻王	无敌政大最近真是状态火热，连续赢了56场比赛，连他们自己的吉祥物都开始担心了：“谢昀达，你这波要是再拿个6连霸和阻攻王回来，我们这赛季奖金怕是要翻倍了吧？”谢昀达笑而不语，继续带领球队向目标前进。
zh_2095	-	-	清水灣道大埔仔村屋陷火海 濃煙衝天幸無人傷 疑拖板短路釀禍	听说清水湾道的大埔仔村发生了一起火灾，浓烟冲天，幸好无人受伤。原来那里的电线是“拖板”出身，一不小心就短路了，看来以后它得改名叫“冒烟板”了。
zh_2096	-	-	“7连板”热股，上演“天地天”	自从股票成了“7连板”，它就不再满足于普通的涨停了。一天早上，它对经纪人说：“今天我要来点特别的。”经纪人疑惑地看着它，只见这只股票瞬间从涨停板跳到跌停板，然后又弹回来，激动地说：“看，这就是‘天地天’！”旁边的股民都惊呆了，纷纷表示：“看来以后得叫你‘七上八下’了！”
zh_2097	-	-	中日關係惡化  普通人被政策綁架很無奈	听说中日关系恶化，小明妈妈给他制定了一个新的饮食计划——早餐吃寿司、午餐吃便当、晚餐吃拉面，结果小明每天都在家里“绑架”着日本料理，感觉整个人都很无奈。
zh_2098	-	-	網紅賓賓哥入校直播惹議  校方報警提告	宾宾哥在直播时不小心透露了学校的新密码，结果校方不仅没表扬他，还报了警，说是泄露了重要机密。宾宾哥哭笑不得地说：“我这不是为了你们的安全着想嘛！”
zh_2099	-	-	新界南跨部門掃黃及反黑工  共拘30人包括十名賣淫內地女子	警察叔叔们在新界南展开了一场特别的行动，他们不仅抓了几个卖花的阿姨，还逮住了30个“特殊”的客人，其中有10位是来自内地的“特殊游客”。据说，这些游客还以为自己是来参加文化交流活动的呢！
zh_2100	-	-	黄檗山龙潭藏着多少祈雨秘密？千年摩崖石刻揭秘宋明往事	黄檗山龙潭里的祈雨秘密可多了，据说只要摸一摸那块千年摩崖石刻，就能让你的手机信号从“没网”瞬间变成“满格”，再也不用担心天气预报了。
